,Round
12332,0
13349,0
13053,0
11406,3
6328,0
6795,4
13723,0
2447,0
7260,0
12401,0
9156,6
7924,0
3298,0
6632,0
12252,0
15009,0
13559,2
13311,0
8171,0
15008,4
7396,0
8304,0
7280,0
7898,0
12197,0
7373,0
12372,0
8294,0
1587,0
13890,0
2792,1
13213,0
12316,0
6444,0
3084,0
14111,0
14294,5
2985,0
12723,5
14834,0
13504,0
12470,0
2331,0
14618,0
12297,2
2501,0
8378,0
6445,6
6312,0
15245,0
6204,0
12226,0
13325,0
13914,0
15108,0
2059,0
8120,0
13557,0
8354,0
12679,7
6911,6
7194,7
2840,5
11891,0
12681,0
2812,0
7263,5
13605,0
2324,0
13572,4
13324,0
2269,0
13512,0
100,0
11528,0
6308,1
7660,7
11935,0
8009,3
6358,0
3074,0
8093,0
15138,0
7895,0
8324,0
14892,0
3207,0
7641,0
1633,0
12671,0
13457,0
12937,0
9466,3
12729,0
1747,0
14656,1
12002,0
7238,0
11959,4
2568,0
11410,3
6392,0
2171,0
13716,0
11966,0
6717,0
9336,4
13812,0
8371,0
2933,0
6652,0
1927,0
9170,0
3010,0
14393,0
9085,0
2995,0
6618,0
12830,0
98,0
3377,0
2771,0
13975,4
12337,2
1678,0
12736,0
11800,0
9116,6
9571,3
9223,3
14990,1
3090,0
7939,4
2273,0
13688,0
2370,0
11389,0
8060,0
8437,0
14945,0
12043,0
1869,0
139,0
1979,2
7500,2
9032,2
11805,6
8446,4
15200,0
8291,0
14045,0
1580,0
13897,4
7697,0
2935,2
9226,3
7900,0
6702,0
14255,0
13359,0
3365,0
15130,0
8008,0
6268,2
7052,4
15025,0
11482,0
9148,0
1730,0
14552,0
7180,0
13829,0
2000,0
7834,6
8641,0
13350,0
8254,0
12603,0
3021,0
1929,0
7518,3
2304,0
8272,5
1992,0
2358,0
9370,3
1905,0
2730,0
9471,7
1743,0
11611,0
12655,0
12302,2
7684,0
13237,0
6682,0
2802,2
11963,3
2945,0
6616,1
13913,7
13177,0
7810,0
1798,0
6549,5
12684,0
13502,3
14641,1
14594,0
2862,0
12522,0
6257,0
2690,4
12982,0
8038,0
12410,1
13595,0
2290,0
12995,0
14927,0
8460,0
13083,3
7140,0
3134,0
11965,0
6803,4
2570,0
14874,0
11849,0
1867,0
6558,0
7851,0
14734,2
12881,3
6514,0
14006,0
8481,0
12027,1
7746,0
14628,4
3292,0
1646,3
14705,1
2695,0
11465,2
14539,0
1893,4
13577,7
6742,0
13752,0
7422,6
14928,0
13370,0
6580,0
12109,0
11533,0
2368,0
11862,0
1669,0
6932,0
9530,0
14788,0
13461,1
7210,0
3127,0
7328,0
6552,4
13503,0
12466,0
2189,0
2662,0
2738,0
7655,0
13371,0
14676,2
1643,4
13785,0
7469,0
8456,5
2507,0
12715,0
6346,3
12528,0
6858,0
12702,0
14478,0
11738,1
2742,5
7115,0
122,5
13894,0
14948,0
6906,0
14954,0
12099,6
9312,0
3249,0
12085,0
13856,0
12625,3
15125,0
12422,0
15220,4
14047,0
1854,1
6722,5
2638,0
2749,0
13421,0
2528,0
2545,0
8473,0
6478,0
2422,0
2211,6
14411,0
11841,3
3290,0
2139,0
8505,0
8391,0
12644,0
14998,0
7092,5
14929,0
12253,4
15168,6
7716,0
12472,0
8601,0
6746,0
3213,0
13719,0
14622,3
6435,0
11775,0
12713,5
9436,4
15169,3
6881,6
14208,0
2406,0
9449,7
7920,0
6614,0
6256,0
8342,0
12484,1
6310,0
1753,2
9100,3
12461,0
6176,0
12400,1
7462,0
6243,0
14794,0
1674,7
13835,0
2816,0
9544,4
14445,1
7202,0
12809,0
13760,0
13193,0
7639,0
6775,4
13383,0
12201,0
7809,0
8383,0
8376,0
6172,0
13673,1
2877,0
12210,0
14252,0
1700,0
13453,0
12292,0
13232,0
14493,0
8005,0
2205,0
7213,0
2474,0
7294,0
14978,0
1768,0
12994,6
11902,0
9238,0
2630,0
13597,0
9192,5
2068,6
15102,0
9263,0
1686,0
8511,6
14274,0
1935,7
11809,0
2610,0
8031,0
3349,0
7799,0
2665,0
2938,0
6615,0
8322,0
2163,0
12541,0
13329,0
7088,7
6280,0
14155,0
8118,0
2299,0
14983,0
8132,0
9468,0
15042,0
2165,0
7381,0
7285,7
2238,0
13340,0
7666,5
8064,0
12929,0
12557,0
7150,0
12698,0
14710,7
3125,0
7481,0
14902,0
13425,3
7567,2
2773,0
65,6
2365,0
12382,0
2471,0
3058,0
9195,0
6725,0
8488,7
14766,0
6226,0
2839,0
11851,1
8387,5
13424,0
13627,0
12170,3
12009,0
2361,6
1758,0
13845,0
12304,0
2866,0
6745,0
8257,0
2699,0
7960,0
7609,0
14282,0
9081,2
6327,3
6771,0
12952,0
3359,0
14311,0
2051,0
7649,0
11994,0
15232,0
13315,4
7818,0
56,0
14004,0
8401,0
1786,0
13988,0
11759,0
14410,4
2138,0
14326,4
13945,0
13721,0
1850,0
12080,0
7916,0
9276,7
8016,0
2187,0
9279,3
2179,0
8624,0
6258,0
12174,0
14139,7
12358,0
6296,0
8545,0
8028,7
14655,0
12970,0
14028,0
14023,0
14699,0
13499,3
7152,0
2592,4
13009,0
7979,4
12564,0
6386,0
13843,0
14212,0
14804,4
13482,0
13050,0
13402,3
8130,0
156,0
1837,2
12617,0
13182,0
2640,0
7495,0
7823,0
14287,3
2576,1
9115,0
12462,0
2375,0
1957,0
8168,0
9497,0
14130,0
7936,0
15017,0
2751,6
2043,0
12782,0
2801,0
7402,0
8597,4
14930,0
6426,2
2478,3
3202,0
1737,0
1990,0
2585,0
6229,0
11981,0
6414,1
11586,7
2020,6
12810,7
2326,0
8054,0
7219,0
12206,0
13405,0
8180,0
2085,0
3360,0
6893,3
15094,0
9026,0
1629,0
13851,0
2071,0
8627,0
8486,0
6920,0
13176,6
6339,0
9169,1
11582,0
8516,0
3085,3
2871,0
7037,0
6408,0
1701,0
14674,0
11734,2
14681,0
7765,0
3217,0
7141,0
12927,4
2144,0
14717,6
12457,0
7214,4
12826,4
11626,0
6785,0
7451,6
6637,0
6668,4
2693,7
2741,6
13672,1
11700,2
12580,0
7585,5
6910,0
6115,0
13940,0
8573,4
11534,4
8219,4
7268,0
1735,0
13905,0
59,4
12530,0
7129,0
11631,0
2028,0
13025,0
13137,0
13891,0
11205,0
13060,0
9520,0
6395,0
11888,0
14981,0
8559,0
14357,0
7512,0
2288,2
3279,0
11599,0
2077,4
12488,0
14532,0
2398,0
2414,0
6498,0
8612,0
8225,6
2939,0
9521,0
11506,0
7176,0
3237,0
9264,0
2465,0
7053,0
7319,0
15037,0
13231,0
3026,0
6863,1
13364,0
3358,0
12725,0
12050,0
13603,1
9236,5
8355,0
2989,0
2555,1
11444,0
11413,0
11777,7
7234,0
2853,0
12990,3
9272,7
7307,0
11943,0
144,0
2973,0
13734,0
12239,0
1951,4
13955,0
11926,0
2460,0
11834,1
14480,0
12342,0
11484,0
8360,0
11806,0
12344,0
12289,0
1670,0
13448,0
2276,7
7421,0
3272,0
7553,7
14379,3
8077,0
12475,0
7125,0
6767,0
6675,7
6774,0
13726,0
14700,0
15179,0
1752,0
6152,0
7724,0
2552,0
7035,0
13054,0
2456,0
11758,0
6195,0
14933,3
8359,0
2799,0
11844,0
13287,0
13507,0
8321,0
9525,0
15086,0
14412,0
13871,0
7482,6
7708,0
8076,0
6922,0
6364,0
14825,2
7028,3
11574,0
14072,0
2682,0
8489,0
13272,0
6368,5
9328,7
12989,0
12421,0
9529,3
2421,0
14702,0
13022,0
13131,2
13751,0
9460,7
14316,0
13214,0
7009,0
11398,0
8020,0
2411,0
8369,0
7848,0
8400,0
12761,0
7047,0
6851,0
14310,2
7340,0
2401,6
6555,0
13495,0
12819,0
6975,0
14242,0
13236,0
6700,0
7377,3
7479,0
6984,0
9234,4
7027,0
11682,0
13911,0
12757,1
9216,0
9572,0
11745,0
2386,0
1719,0
7685,0
6610,5
11753,0
3094,0
11925,0
84,6
12659,0
12420,0
13020,0
7166,0
8074,0
2947,1
8508,0
14446,0
14370,6
13510,0
9051,5
9129,0
12704,0
2978,0
12212,0
11749,0
6687,2
13264,0
14715,0
6255,0
8049,0
8469,2
8292,0
8613,0
3116,7
14521,0
1716,0
1615,0
13973,0
2805,0
3169,0
13943,5
11483,0
14850,2
13116,0
2016,0
7282,6
2916,0
14768,0
12395,0
15088,0
6211,0
11756,0
6527,0
2691,1
9161,5
14044,0
11510,0
6422,0
2942,4
7676,0
14329,0
7191,2
2544,0
14960,0
12293,0
7117,4
13736,0
7539,0
13426,0
3234,0
1610,4
8282,0
2946,1
6670,5
13110,0
2961,0
2537,3
3262,0
9504,0
14377,2
2093,0
13354,0
11642,1
12116,0
2506,0
13520,0
7925,1
13302,0
15065,0
8326,7
9239,0
1843,0
8588,0
1921,0
12224,0
2448,0
8066,0
12375,0
11787,4
8173,0
2170,0
2642,0
13624,0
8010,2
6228,2
2132,0
8298,0
8090,0
12373,0
12918,0
6344,0
2262,0
11933,0
12062,0
7296,1
2646,0
7297,0
7001,0
6432,0
11993,0
8410,0
7364,0
6406,0
2908,4
8411,6
9149,4
1788,0
8500,0
13796,0
14260,0
8584,3
8201,0
8033,0
7222,0
7745,0
48,0
7710,0
2459,0
1945,0
2548,0
12150,0
12380,6
13000,7
14414,0
6252,0
13927,0
1994,6
9113,0
7112,0
7287,0
6512,0
11561,4
12529,0
6689,4
13381,0
6684,0
14837,0
14767,0
11495,0
13234,0
2348,0
14843,0
13294,0
11379,0
1709,0
3228,0
9377,3
6651,0
1,4
7538,0
2311,1
13596,0
9560,0
3075,0
2125,6
6695,6
6581,0
13901,0
12016,0
8491,3
13686,0
6301,0
1984,0
6321,0
12498,0
15055,0
2073,0
13365,0
9585,0
3232,0
1635,0
2669,0
11716,0
14577,0
14189,0
11673,0
3015,0
11606,0
157,0
14939,0
8444,0
3128,0
6353,4
9172,2
14856,5
2952,0
14895,0
11621,0
1852,0
1608,0
15121,0
7789,4
2627,0
2914,0
7269,0
7969,0
14299,0
2629,0
13480,0
14505,7
12000,7
9034,2
7333,0
12449,0
6759,0
7894,5
7913,0
13376,0
6730,0
15118,0
13561,0
12762,0
2048,0
2940,0
14846,0
1627,0
15191,0
11359,0
9076,2
12439,0
7496,0
7910,0
1665,4
7220,0
14637,0
14182,5
3107,0
6433,0
3239,0
13061,7
11562,0
12204,0
12677,7
12168,0
14163,2
13423,0
12164,1
9174,5
12130,0
11610,0
1848,0
6589,0
2762,0
14198,0
9479,0
13393,0
9495,6
6281,1
15163,2
12669,0
6265,1
7562,0
14363,4
6269,0
8245,0
14415,5
11367,1
2774,6
3065,0
6511,5
8475,3
11620,0
9060,3
2760,0
13185,2
12102,6
7542,0
11372,3
13640,0
1672,0
14725,0
9575,0
11499,0
14604,2
14092,0
11927,0
6654,0
13781,0
9411,0
6855,0
2056,0
13689,0
7583,0
1845,0
12060,0
13744,0
6505,3
7304,0
13317,0
13875,0
14272,0
6123,0
12190,0
9188,0
14093,0
6740,6
6264,0
2281,0
13211,0
6238,0
13713,0
6507,0
2770,0
8271,3
12291,0
14728,0
11770,2
13511,0
6490,1
11894,0
15197,5
8179,0
9486,4
2088,0
15091,4
12113,0
11693,0
13366,0
15199,0
9446,0
7090,0
3101,1
13133,0
8483,0
2142,1
8337,0
14756,0
13517,7
9066,6
3035,0
1915,2
12962,0
7295,0
2133,0
13732,0
6961,7
6976,0
7369,0
12169,0
6935,0
2661,0
12544,0
8261,0
12448,5
6817,0
2167,0
11730,0
12149,2
12749,4
13880,0
3368,0
12412,0
8184,7
7136,0
7174,5
9218,0
13864,5
12951,6
6887,0
6222,0
6522,0
12362,0
7949,4
2744,0
13658,0
6292,0
11526,2
2183,0
7654,0
9266,4
2283,0
6381,4
13368,0
13977,2
12243,2
11672,0
14616,0
3380,0
7060,0
2785,0
15044,0
6209,0
11896,0
9462,4
7565,0
1778,0
12486,0
13308,0
6997,0
13873,6
14128,0
7020,4
9058,2
14036,0
14524,1
11596,1
12730,0
12087,0
14487,0
6621,5
9417,5
11636,0
2100,0
6362,0
9167,3
7862,0
11923,1
2624,0
13394,3
1630,1
13240,4
2739,0
13587,7
6423,0
7737,0
11380,0
7384,1
12469,1
14999,0
9016,7
11846,0
9469,4
9456,1
2644,0
2118,0
7217,0
9099,5
14012,2
7399,5
13954,4
13297,1
7270,0
2182,0
7871,0
9177,0
12511,0
14578,0
14197,0
12963,0
11930,0
6841,0
6450,0
12811,0
12890,0
12045,0
3024,7
14002,3
8619,0
13590,0
12061,0
7330,0
9048,2
12984,0
14931,7
9326,4
3317,0
6613,0
6638,5
11536,0
2943,4
8487,0
9181,0
119,4
11373,0
7516,0
14336,7
2300,0
3057,0
7763,0
13855,0
13138,0
7674,2
11855,5
12534,0
9442,5
1690,0
14443,0
6437,0
2457,2
14248,7
9090,0
7413,0
12311,0
2689,0
8578,0
14153,0
11899,0
2846,0
7882,3
3311,0
14759,0
9369,0
13186,7
12959,0
12357,1
14318,7
12151,0
11590,0
13377,0
11801,0
3037,0
23,7
14575,4
12710,0
1655,0
12883,0
7631,0
1756,0
12914,0
7267,0
14131,0
14484,0
7359,0
6446,1
12855,0
12660,0
9187,6
7727,0
1698,0
13173,0
12871,0
15089,0
2384,0
13764,0
9461,5
7501,0
12227,0
3229,0
1715,2
2803,0
7365,0
1755,0
7777,2
1904,0
6944,0
9490,0
12653,0
2261,0
12192,0
2825,0
3323,0
6686,0
13999,3
11911,0
9059,2
13934,1
14025,0
6338,4
11840,0
15067,0
6242,5
13621,0
7729,0
6575,0
3176,0
8079,0
11557,5
6485,0
6796,0
12310,0
6191,0
6578,0
11474,2
3260,0
7372,3
7443,0
11948,0
3270,0
12238,0
12396,0
14625,0
7787,0
7887,0
13575,0
11442,0
3281,6
6972,0
6964,4
12177,6
2349,0
12075,7
7785,0
2352,0
8252,0
6683,0
9388,0
3382,0
13523,0
13684,1
3188,0
1875,0
6959,0
2340,6
14512,0
3181,1
12779,2
11932,0
1828,0
14043,0
12491,0
12921,0
2540,0
14583,0
8244,0
7908,0
13331,0
11689,0
13198,0
13266,0
13702,0
15120,0
2874,0
6940,0
15186,0
2307,0
2783,0
7548,3
12862,0
12616,2
13655,0
13637,1
8207,0
13879,0
12070,0
13862,0
8453,0
9430,0
12023,0
6352,0
26,1
2240,0
6895,0
12361,0
7616,0
6194,0
6470,0
13252,7
2203,0
11733,0
1663,6
12058,0
6071,2
3051,0
1599,7
6524,2
9408,0
12162,0
12223,0
12441,0
13767,0
7157,1
14630,0
12182,1
6452,0
1677,0
7776,0
1825,0
11872,0
