,Round
12927,4
12233,0
7525,1
1654,0
1953,0
13787,1
6676,0
3291,4
3190,0
13939,0
12479,0
14454,1
7228,1
7597,0
3079,1
14036,0
7280,0
11842,0
1835,7
13339,0
7741,4
14519,0
11754,7
12040,0
11787,4
6351,0
9290,3
1974,0
7344,0
12894,0
12594,0
1701,0
8642,0
14369,0
6164,0
12613,0
8114,0
6924,1
2066,0
9512,4
15123,0
11850,0
8074,0
14882,0
6518,3
12892,0
8336,0
6484,6
12379,0
7362,4
8016,0
7987,0
7811,0
2008,0
7590,0
2329,0
13937,0
33,4
9060,3
13454,0
14628,4
11495,0
14992,0
6887,0
14042,4
12957,0
6501,0
14124,0
7601,0
6813,0
12941,0
13092,0
1836,0
12844,5
11467,0
6331,0
1867,0
8588,0
14466,5
64,0
3350,0
13727,0
13360,0
13968,5
14675,0
7955,0
13679,0
9261,0
11416,0
1924,0
6390,0
12615,0
8498,0
2263,0
12033,0
12558,4
9203,1
7008,0
2107,1
2467,0
7215,0
7543,0
13178,0
6900,0
14456,4
6696,0
14820,0
13893,0
2162,0
2257,0
1610,4
12567,0
14332,0
11862,0
14830,0
12966,7
13910,0
12378,0
7453,0
13880,0
12828,1
14001,0
6431,5
11905,0
13024,0
13476,0
13698,0
6837,0
6840,0
13446,0
15014,0
2297,0
2843,0
8389,0
8382,0
6401,0
9153,1
12464,0
11998,0
2419,0
12858,0
12552,0
8207,0
13813,4
13222,0
13985,0
12119,0
14115,0
7892,0
11901,0
13866,7
8442,0
9034,2
8094,0
14595,0
15132,0
2839,0
6853,0
140,0
9087,0
12603,0
13922,0
8431,0
1956,0
11683,0
12483,0
7717,0
7647,0
15029,0
14656,1
13053,0
12127,0
6159,0
2371,0
14666,0
1841,0
14939,0
13747,0
6203,3
7760,0
7416,0
9137,3
14743,0
13819,0
7038,0
14755,0
7327,0
13941,0
9417,5
11956,0
15004,0
3293,0
12929,0
13958,0
14544,0
2744,0
2493,6
3284,0
11660,4
13511,0
6256,0
2786,0
9071,7
9148,0
7509,0
6280,0
8523,6
14936,1
14962,0
13950,5
6466,0
6279,2
8577,0
14262,0
2011,0
6237,0
7839,5
1856,0
7797,0
6782,0
2625,0
14925,0
1804,3
8530,0
8374,0
14177,0
13328,0
11770,2
12954,0
6707,0
134,6
12921,0
12369,4
11612,0
2242,0
12101,5
14000,0
8190,0
3241,0
8033,0
9107,0
1591,0
6923,1
11615,0
8497,0
8052,0
8624,0
12072,0
1609,0
15205,0
9397,5
6571,0
3046,0
2154,0
13530,6
15099,0
1969,5
2265,0
6929,3
8618,0
1602,0
6931,7
8579,0
14952,0
8556,0
2092,0
7583,0
11797,0
9035,6
6984,0
6570,0
12672,0
7550,0
9428,0
3090,0
7876,0
3255,0
13253,0
1848,0
14876,0
7889,0
9047,0
14035,0
1756,0
12565,0
9435,0
7577,6
2378,0
7905,0
7126,1
2264,0
14432,7
6469,0
2233,2
7636,4
6719,0
6478,0
3297,0
2490,0
1642,0
2555,1
3315,0
1916,0
8379,0
9111,0
3004,0
2305,0
7265,1
14725,0
14464,0
14511,0
9156,6
2564,0
12062,0
8180,0
7604,0
9459,0
8472,0
3110,0
7420,1
13494,0
9125,6
3010,0
14667,0
2573,5
8117,0
2197,2
2888,0
14545,0
2436,0
7329,0
6405,4
7841,0
2099,0
9239,0
6319,3
2321,0
8273,0
11329,0
3249,0
2657,0
7527,0
11425,2
2149,0
9342,5
13349,0
14646,3
6903,4
3246,0
60,5
15064,0
9521,0
3092,0
1700,0
13207,0
1586,0
14896,0
11688,5
8397,0
11333,0
6340,0
6776,0
2885,0
7261,2
14606,1
13187,0
1894,0
6429,0
13680,0
9241,0
7233,0
7712,4
7409,0
12075,7
6436,0
12255,0
13575,0
12869,0
6730,0
12763,0
15182,0
14888,2
7456,0
12885,0
12161,0
7975,1
2474,0
2804,0
12171,0
14392,0
13193,0
12699,6
12299,0
12150,0
12290,0
2183,0
8245,0
6135,0
6241,1
13192,0
14383,0
7393,1
7104,0
14270,0
9014,0
14338,0
6388,0
14934,0
12115,6
2653,0
7042,4
14286,0
7220,0
3033,0
14977,0
2111,0
6368,5
9388,0
14345,0
11835,0
12543,0
13599,0
12411,0
6437,0
11728,1
6558,0
8272,5
2689,0
8206,0
7298,0
8434,7
14760,0
8518,0
13770,6
12591,1
14179,4
12827,0
13309,0
14421,0
14106,0
14956,0
41,7
7851,0
14126,0
3243,0
31,0
11634,5
9535,5
12179,0
8575,2
14197,0
2479,0
8596,3
13235,0
7134,0
7268,0
6414,1
8079,0
9438,0
6564,0
15244,0
13020,0
13612,6
11659,0
13342,0
8487,0
12696,0
15097,0
6656,0
13580,0
7866,3
6227,0
9258,0
7397,0
3123,0
8045,6
6565,0
12343,0
13751,0
13637,1
13498,4
2745,0
8087,0
8203,0
8278,0
14582,0
8502,0
3200,0
12635,3
14039,7
8021,0
8369,0
7744,0
1659,0
7359,0
3058,0
6691,0
6532,0
2958,0
11389,0
2017,5
7000,0
6648,0
6370,3
6844,0
12277,0
1802,0
13495,0
15061,0
12083,0
12155,2
12780,0
7549,2
3282,0
12976,0
9539,7
8633,0
8412,0
7858,7
8386,0
2886,0
14165,6
13961,0
12001,0
1677,0
12221,0
1687,2
7136,0
13883,0
6345,0
9282,7
14771,0
6857,0
35,4
2782,0
9501,1
7562,0
11748,2
11526,2
12982,0
6586,3
11908,0
13798,0
14218,0
2290,0
13615,0
2829,0
12298,0
3137,0
13218,7
2164,1
11795,0
14207,0
12987,0
11955,0
8409,0
14265,0
3380,0
8515,0
2021,1
8038,0
6226,0
12617,0
12448,5
6458,7
14570,2
9513,0
15216,0
12011,0
13350,0
6496,0
14058,0
14740,0
1799,4
13453,0
2382,0
9194,4
14378,0
12983,0
2246,6
14073,0
14457,6
3244,0
9163,0
14615,0
15058,0
13308,0
1881,6
13885,0
7161,0
7349,5
8476,0
13046,0
7882,3
13988,0
6347,0
2137,0
13407,0
8108,0
14619,0
14754,0
14556,0
3232,0
13619,0
2155,4
3375,0
14306,0
13649,0
1711,6
13543,0
14786,0
6354,0
9341,0
1565,2
11878,4
12112,0
6500,4
14460,6
7431,0
9577,0
14187,0
11696,0
7090,0
7079,0
9391,0
13809,0
13479,0
2975,0
2232,0
7006,4
2576,1
12102,6
2929,0
7248,1
7592,0
12468,1
14019,0
14572,4
7139,7
2974,3
9479,0
11445,0
14243,0
8064,0
14625,0
9405,0
14005,0
3122,0
3176,0
2050,0
8102,0
12808,6
13379,6
13562,0
14150,0
8123,0
8252,0
14526,0
8468,0
7507,3
8185,0
1896,0
9371,1
6817,0
6543,3
11672,0
7275,0
12537,7
1748,0
14647,0
14083,0
2849,0
2877,0
2805,0
7918,0
7184,0
7522,2
13839,0
12707,0
7335,0
1537,0
2924,0
65,6
9075,7
12032,0
11459,3
6174,4
12840,0
1636,0
14389,0
12272,0
9151,5
13030,4
9456,1
8632,0
1643,4
12799,0
11641,0
11812,2
155,0
6389,4
3301,0
14503,1
6173,0
8234,0
6339,0
14972,3
12194,0
7914,0
15072,0
7125,0
12425,5
2122,0
14353,0
7926,2
13316,0
7624,0
8400,0
7969,0
13911,0
1766,0
13084,0
13225,5
9327,0
1706,0
14276,0
8107,0
11721,3
11464,2
14823,2
12432,0
13367,0
12599,0
6579,1
6103,0
15096,1
6883,0
6445,6
13915,0
12004,6
13405,0
12801,0
14636,1
2414,0
2893,0
12494,0
12705,7
7210,0
2864,7
14349,0
8282,0
1793,0
7740,3
8184,7
2286,0
6996,0
12158,0
13304,3
12515,0
6954,1
8562,4
6294,0
13004,3
7492,0
6599,3
7437,0
7204,6
12838,3
3047,0
2651,0
12573,0
3231,7
1676,0
6809,0
7179,0
7995,4
11949,0
14562,0
12291,0
2205,0
9326,4
8433,0
11865,0
9294,0
14885,0
1805,1
13855,0
14751,6
11599,0
14045,0
13059,0
12490,0
11982,0
7945,0
6439,7
3029,0
7968,0
7979,4
13606,0
8554,6
12198,0
15238,7
9537,0
13597,0
15069,0
6208,0
2568,0
14700,0
2225,0
3024,7
6276,0
6988,0
12940,0
11851,1
15170,0
7255,0
12067,0
6265,1
11610,0
12419,0
2865,0
11950,0
12816,0
13730,0
11379,0
12401,0
14910,0
7073,6
6838,0
3072,0
14964,0
7057,0
1904,0
12866,0
12793,0
12212,0
1923,0
9138,0
1726,0
11496,0
6141,0
14094,0
2222,0
2666,0
13244,0
11706,0
7151,0
6823,1
9444,2
12204,0
13014,0
15020,0
9061,0
14825,2
13040,0
8098,0
13324,0
12757,1
6678,4
12151,0
11693,0
2143,7
12459,1
11639,0
12528,0
6935,0
11646,0
11466,0
11500,1
12251,0
13370,0
9097,1
13134,0
12131,0
7450,0
6177,0
7043,0
2172,0
13691,0
3271,0
14795,0
6694,0
14252,0
13228,0
3167,0
12336,0
2151,0
8410,0
12243,2
13729,6
11759,0
7099,0
12163,0
14447,0
6720,0
12516,4
14211,0
6442,0
13392,0
132,4
2787,0
6906,0
2007,0
6355,0
8083,2
13302,0
12156,3
6637,0
8544,0
11454,0
13465,0
12839,0
14839,0
9358,0
13708,0
2031,0
14492,0
14346,0
9100,3
12737,0
6548,0
6362,0
12512,7
2789,0
88,0
11618,6
12963,0
9013,4
2361,6
13585,0
9526,3
2127,0
12305,3
14502,0
3148,0
8637,0
2298,0
13992,0
2000,0
7605,0
12099,6
13105,0
3197,0
8339,0
8475,3
8004,4
8160,0
6133,7
14214,3
11547,0
2380,0
6195,0
6862,0
2511,0
13797,0
2244,0
12559,0
3181,1
11574,0
2256,0
6704,2
9556,0
6832,0
2299,0
11481,1
13285,0
2778,0
8334,7
9180,7
14554,0
13681,0
3017,0
42,7
13899,0
7451,6
14946,3
7886,7
7269,0
12224,0
12125,0
8137,3
14188,0
8017,4
8490,6
1724,0
9420,3
8576,0
14917,0
6232,0
12073,0
11327,0
13031,6
6472,0
14631,0
12057,2
1993,5
1618,0
12138,0
2790,0
7368,0
1826,0
13766,0
1967,0
1800,0
14703,0
1767,3
12148,2
14679,0
13806,0
6434,4
2712,0
7199,0
13482,0
1920,5
8164,0
12190,0
7308,0
11917,0
14382,0
6665,0
14171,0
6785,0
14913,0
1704,7
1928,0
12053,0
13269,2
6874,0
12202,0
15039,7
3117,0
3134,0
8283,4
7716,0
14309,0
13238,0
58,0
13381,0
13440,7
6805,0
14330,0
14686,5
6521,0
7612,0
13327,2
12203,0
9279,3
13964,7
6897,0
3021,0
11775,0
11963,3
8391,0
14337,5
7949,4
1893,4
1648,0
8597,4
7380,0
12135,0
9129,0
9408,0
8134,0
13118,0
14242,0
7371,5
11569,0
11555,0
7719,0
3274,0
7958,5
3227,0
7510,6
6263,0
12597,0
7239,3
12680,3
2124,0
6787,2
9409,0
2466,0
7504,0
12735,0
11969,0
13396,0
2714,6
7483,0
13126,0
11887,0
7473,0
11535,6
6746,0
9339,7
1616,1
1792,0
7117,4
12770,2
11614,0
13983,0
12533,0
7639,0
7244,6
13821,0
14288,0
2585,0
9383,6
7082,0
14818,0
9419,5
11538,3
12289,0
9374,2
1912,0
8172,4
11461,0
14312,0
2634,0
15018,0
9319,0
13151,7
3115,0
2988,0
14195,0
14181,0
13317,0
6358,0
3367,0
6825,0
77,7
11834,1
3330,0
3361,0
13561,0
13660,4
2208,4
7748,0
6369,3
12942,7
7679,0
8133,0
9468,0
2420,1
12650,0
3329,0
6876,0
14380,1
7779,0
6211,0
12052,0
12810,7
14237,0
1884,0
9480,0
3116,7
1739,0
2250,5
2129,0
14293,0
3112,0
14314,3
3203,0
6464,0
2430,0
1717,0
12315,0
13427,0
14848,0
1984,0
14351,5
1817,0
13541,0
9299,7
12438,6
3259,0
13833,0
12867,0
9240,2
7439,0
6626,0
14831,0
12130,0
14284,0
8125,0
44,0
7634,2
1813,0
9382,6
12550,0
13245,0
8229,0
14793,0
12715,0
11936,0
15199,0
7849,0
2018,7
14543,0
3185,1
7920,0
14635,0
9227,0
11848,0
6732,4
7292,0
8288,0
14649,0
13457,0
14531,0
2088,0
14790,1
12172,0
11519,4
13588,0
2505,0
8270,0
9235,1
6359,0
15194,0
13158,6
6710,0
1834,1
12747,0
1986,0
13810,0
2060,0
13186,7
7061,0
3327,0
3034,0
13483,4
13775,0
7872,0
11854,0
1823,0
2446,0
13294,0
14364,0
11368,4
14167,0
12114,0
6952,0
2074,0
14995,0
7519,5
11695,0
8249,1
7300,0
12028,7
14907,0
8450,0
14169,0
15078,0
13977,2
2181,0
14524,1
12206,0
7074,0
13382,7
2777,0
13850,0
13684,1
12306,0
6682,0
6990,0
1797,0
6551,0
12330,0
14032,0
6381,4
2226,1
13213,0
13568,0
6361,6
7343,0
2617,7
6435,0
14431,0
14961,0
9269,5
7941,0
12166,0
1853,0
11844,0
14723,0
11620,0
1843,0
12915,3
12677,7
6843,0
8531,0
13074,0
2406,0
12890,0
14864,0
13701,0
2519,0
12871,0
1731,0
6905,7
7040,0
12739,0
2799,0
8153,0
12602,0
2254,1
7452,0
2918,0
12066,0
7708,0
7711,0
13600,0
3037,0
8594,0
9108,0
6815,0
9324,0
12025,0
14151,2
13822,0
11906,5
13634,0
12458,0
8396,0
11653,0
2223,0
3262,0
9081,2
7068,0
12777,0
13759,0
6270,3
8503,5
13395,0
15218,0
9497,0
6740,6
12647,0
14579,0
15110,0
1930,0
14052,0
9181,0
2125,6
12768,0
13754,0
3071,1
12264,2
13071,0
9442,5
11627,0
13943,5
8312,0
12931,7
12674,0
13884,0
11528,0
6729,0
15012,0
9496,5
11766,3
13436,4
13011,0
7037,0
14021,0
9486,4
9110,5
52,0
14775,0
9328,7
11761,0
6588,3
12640,1
2442,0
6683,0
12743,7
7063,0
9336,4
1611,4
3366,0
13623,0
2794,0
13854,0
11570,0
13438,0
15192,0
6848,0
2588,0
7387,0
1955,0
1617,0
14682,0
94,2
7730,0
7974,0
8037,0
1807,0
12328,1
9168,7
7528,0
7623,5
6126,3
11722,0
6483,4
2534,0
13982,0
7284,0
7058,3
100,0
13966,0
12003,0
7175,0
2703,0
13003,0
9491,0
3320,0
12423,0
6833,0
1818,0
7810,0
8073,7
6461,0
14208,0
7786,7
14822,6
12900,0
9529,3
13179,7
13726,0
7934,0
8232,0
6377,0
6835,5
3107,0
3020,0
12282,0
7830,5
3118,0
8598,0
14099,0
12071,0
7478,0
2180,0
11926,0
2395,0
15035,0
11975,3
12878,3
15013,0
8563,4
15026,0
14663,0
13489,0
6321,0
